1.000000	-0.245155	-0.186502	-0.122539	0.628466	0.327000	-1.255466	-0.641872	0.120890	0.588374	0.254452	-1.126753	-0.139338	-0.913813	0.362858	-0.491973	-0.121813	-0.942913	-0.267539	-0.055306	1.859251	-0.939845	1.330027	1.040785	0.579196	0.570648	1.833968	-0.950050	0.332151	0.077758	-0.787511	-0.331863	-0.954142	-0.634817	-0.427849	1.650470	1.712023	1.762589	-0.907516	1.381361	-2.298219	-0.751612	0.047653	-0.194708	-1.323689	-2.198091	-0.808283	-0.330484	1.571795	-1.254096	0.913900	0.464306	-1.306849	-0.960279	1.964119	1.199292	1.368402	-0.930498	-0.812292	-0.561667	0.422242	-0.166699	2.378776	-0.336712	0.007612
1.000000	-0.218930	0.143891	-0.377415	0.498316	0.599298	-1.165028	-0.746874	0.260057	0.497777	-0.040065	-1.109641	-0.055590	-0.928419	0.610149	-0.383238	-0.045578	-1.232674	-0.293579	-0.361513	1.567536	-1.001387	1.501038	0.883864	0.511793	0.440310	2.000536	-1.063481	0.181542	-0.085387	-0.583705	-0.511385	-0.978284	-0.621314	-0.545602	1.603496	1.708240	1.643701	-1.032307	1.309574	-1.831587	-0.614726	-0.169721	-0.051776	-1.194501	-2.084885	-0.750697	-0.474115	1.383447	-1.358659	0.461351	0.509078	-0.947800	-0.760004	2.086075	1.777842	1.574452	-0.758350	-1.327943	-0.450514	0.217494	-0.570756	2.100977	-0.249406	-0.031127
1.000000	-0.220229	0.055047	-0.061359	0.800105	0.452282	-1.115326	-0.883441	-0.019012	0.786829	-0.251827	-1.659763	-0.290039	-1.058707	0.632167	-0.403835	0.013330	-1.119786	-0.298798	-0.114101	1.630175	-0.978509	1.819804	1.004965	0.143847	0.416876	2.009258	-1.337961	0.232390	-0.056709	-0.680707	-0.374505	-0.979957	-0.640619	-0.672103	1.456202	1.891402	1.475076	-0.880660	1.390986	-1.994862	-0.529973	0.272262	-0.227190	-1.473219	-1.958000	-0.328781	-0.644932	1.343427	-1.660633	0.563326	0.381165	-1.142138	-0.348961	2.045621	1.890392	1.485730	-0.657369	-1.166353	-0.616891	0.185913	-0.540027	2.357534	-0.739503	-0.144375
1.000000	-0.230188	0.300472	-0.187100	0.919904	0.129748	-1.025012	-0.360112	0.045576	0.618060	-0.115196	-1.242496	0.023892	-1.047992	0.566176	-0.516908	-0.019060	-1.083360	-0.242508	-0.258852	1.457196	-0.853816	1.292516	1.055828	0.367036	0.689784	1.935036	-1.007872	0.385664	-0.058804	-0.725672	-0.083152	-0.951764	-0.630128	-0.742600	1.952928	1.827948	1.869744	-1.243816	1.731828	-1.748392	-0.717028	0.089900	-0.153116	-1.124388	-1.846556	-0.831412	-0.488140	1.100644	-1.111940	0.456844	0.604856	-1.291776	-0.348308	2.185164	1.831416	1.370328	-0.820696	-1.166348	-0.431528	-0.009268	-0.416420	2.238316	-0.249348	-0.264288
1.000000	-0.199084	0.224201	-0.053943	0.157940	0.253665	-0.824151	-0.966695	-0.204380	0.470663	0.069387	-0.945419	-0.070593	-0.858789	0.497288	-0.396603	-0.085268	-0.982566	-0.251228	-0.114705	1.549310	-1.093638	1.552566	0.763643	0.407246	0.290238	1.834109	-1.056747	0.464948	-0.126663	-0.569787	-0.593057	-0.981169	-0.533206	-0.782903	1.441432	1.778330	1.837112	-1.036650	1.528022	-1.935675	-0.369516	0.104447	0.204653	-0.990901	-2.120978	-0.697290	-0.254784	1.299841	-1.113017	0.289417	0.467509	-0.977154	-0.354203	2.055940	1.968290	1.622935	-0.744032	-1.477973	-0.584705	0.355226	-0.404350	2.114223	-0.387576	-0.052794
1.000000	-0.227655	0.037170	-0.355129	0.655226	0.454761	-1.229399	-0.956783	0.037120	0.417775	0.183338	-1.180346	0.113266	-0.755123	0.641232	-0.223951	-0.222288	-1.059342	-0.425312	-0.227645	1.493896	-1.106376	1.395526	0.741351	0.418867	0.476081	2.024490	-1.058574	0.354679	-0.137272	-0.834133	-0.555170	-0.707595	-0.514079	-0.620229	1.499339	1.867822	1.417884	-1.058795	1.376307	-1.986030	-0.679486	-0.005013	0.084453	-1.395615	-2.144605	-0.589563	-0.449123	1.441311	-1.350655	0.553139	0.521105	-1.190235	-0.716563	1.962054	1.942466	1.412291	-1.026282	-1.248395	-0.650706	0.605146	-0.499880	2.342399	-0.456048	0.148118
1.000000	-0.201412	0.061234	-0.154425	0.698256	0.469007	-1.023635	-0.887543	-0.144969	0.469085	0.210007	-1.216069	0.003846	-0.843372	1.105771	-0.464606	-0.144739	-0.960501	-0.226428	-0.205931	1.287316	-1.066492	1.165657	1.016717	0.207657	0.405383	1.892033	-1.163013	0.721403	-0.360800	-0.609514	-0.397844	-1.000481	-0.630742	-0.727742	1.677107	1.828225	1.774566	-0.767617	1.303047	-1.783840	-0.529539	0.276940	0.177459	-1.133891	-2.066922	-0.598347	-0.753292	1.285976	-1.519470	0.365947	0.707526	-0.868626	-0.511624	2.067363	1.811107	1.501062	-0.601198	-1.558837	-0.774394	0.149336	-0.336111	2.179699	-0.420218	0.005980
1.000000	-0.206305	0.129473	-0.249657	0.323670	0.330711	-0.990210	-0.830352	-0.288632	0.406025	0.182590	-0.827895	-0.026181	-1.047070	0.495343	-0.412937	-0.217171	-0.951879	-0.447930	-0.184848	1.481413	-1.270283	1.728114	0.858079	0.340806	0.599635	1.687816	-1.138679	0.393149	0.051375	-0.429530	-0.564917	-0.776079	-0.609251	-0.709317	1.604686	1.883089	1.554095	-1.099616	1.655562	-1.581822	-0.207892	0.273568	-0.281705	-1.054362	-2.150346	-0.318429	-0.215365	1.597435	-1.482162	0.559784	0.481870	-1.026714	-0.806714	2.002089	1.698930	1.556159	-0.767651	-1.232200	-0.753813	0.177006	-0.326654	2.029702	-0.198737	0.074283
1.000000	-0.210896	0.363458	-0.213911	0.235452	0.355471	-0.883264	-0.804542	-0.020787	0.417726	0.229674	-0.903460	0.058949	-0.995284	0.692681	-0.786211	-0.081335	-0.963780	-0.201394	-0.216326	1.451365	-1.133647	1.379733	0.910454	0.381496	0.474413	1.685427	-1.060694	0.086868	-0.082976	-0.584641	-0.697794	-0.842387	-0.587672	-0.625309	1.620431	1.761443	1.788445	-1.099878	1.488444	-1.776000	-0.636332	0.130518	-0.072782	-1.123760	-2.157542	-0.916729	-0.513716	1.184173	-1.520966	0.516809	0.571512	-0.832932	-0.607644	1.992901	1.760762	1.791167	-0.716725	-1.347230	-0.566820	-0.022281	-0.132167	1.993855	-0.551467	0.152670
1.000000	-0.211875	0.077209	-0.270544	0.142220	0.259486	-1.158348	-0.557569	0.102110	0.537482	-0.042119	-1.215948	-0.053949	-1.175946	0.806546	-0.603882	-0.326268	-1.090734	-0.462863	-0.382546	1.506760	-1.074160	1.589699	0.773608	0.206623	0.498732	1.842366	-1.090530	0.206166	-0.174513	-0.748479	-0.582628	-0.802236	-0.616329	-0.622370	1.519383	1.955777	1.619628	-0.834840	1.647707	-2.139443	-0.638784	0.015966	-0.030144	-1.493306	-2.162506	-0.647623	-0.725942	1.508145	-1.445173	0.440146	0.506354	-0.996487	-0.597866	1.881282	1.933189	1.662211	-0.823898	-1.232460	-0.829040	0.219364	-0.252842	2.509647	-0.428565	-0.054809
1.000000	-0.209366	-0.038346	-0.319841	0.503323	0.188358	-1.012876	-0.806910	-0.263519	0.524793	0.188526	-1.068090	-0.081815	-1.053579	0.519826	-0.610093	-0.220649	-1.082396	-0.288529	-0.069080	1.438901	-1.030604	1.584730	0.787290	0.286519	0.445748	1.854492	-1.155625	0.225537	0.008971	-0.669809	-0.445713	-0.929289	-0.628747	-0.457703	1.591015	1.916982	1.640644	-0.958207	1.275662	-1.829826	-0.543106	0.154704	-0.147322	-1.334050	-2.098574	-0.670411	-0.444730	1.061255	-1.297944	0.757109	0.357959	-1.010440	-0.428507	1.927986	1.762947	1.612482	-0.768316	-1.341215	-0.688467	0.349324	-0.444392	2.129563	-0.367569	-0.101902
1.000000	-0.254692	-0.260647	-0.025227	0.625374	0.391576	-1.159827	-0.926806	0.058042	0.582094	-0.056033	-1.390775	-0.205921	-0.913875	0.430672	-0.362231	-0.193333	-1.269091	-0.372515	-0.232872	1.628359	-1.038147	1.398305	0.949110	0.185529	0.543195	2.158259	-1.121457	0.473503	-0.168450	-0.778572	-0.293864	-0.889523	-0.774251	-0.466611	1.431738	1.886730	1.486998	-0.702145	1.340151	-2.107001	-0.374095	0.001055	-0.097183	-1.389930	-2.113909	-0.487750	-0.598523	1.569974	-1.533211	0.644877	0.505260	-0.847349	-0.652512	2.062956	1.909406	1.292550	-0.785477	-1.317262	-0.668592	0.308702	-0.490241	2.358082	-0.748993	-0.100071
1.000000	-0.221893	0.117183	-0.290852	0.468730	0.223983	-0.945266	-1.034703	-0.182115	0.517191	0.096375	-1.067475	0.156406	-0.946936	0.520898	-0.347504	-0.128123	-1.201080	-0.366498	-0.169784	1.537800	-1.216693	1.620282	1.068219	0.164776	0.670106	1.851748	-1.282011	0.355901	-0.123108	-0.656068	-0.587991	-0.735577	-0.844528	-0.658742	1.535524	1.813524	1.664406	-1.028088	1.519413	-1.902647	-0.213998	0.211752	-0.052409	-1.415604	-2.057880	-0.710454	-0.583722	1.127789	-1.496719	0.467639	0.656147	-0.985493	-0.452736	1.922424	1.870718	1.673018	-0.674471	-1.356778	-0.707869	0.365577	-0.610509	1.911034	-0.275556	0.050924
1.000000	-0.191398	0.452180	-0.473246	0.592070	0.647921	-1.094387	-1.075825	-0.098401	0.409555	0.182981	-0.712503	0.060652	-0.863071	0.770510	-0.341178	-0.002864	-1.282188	-0.337492	-0.179460	1.389283	-1.026994	1.436262	0.945053	0.532659	0.660333	1.675511	-1.252074	0.158254	0.102809	-0.513981	-0.532702	-0.930316	-0.678262	-0.788065	1.847948	1.891937	1.798604	-1.167223	1.779667	-1.849341	-0.626218	0.065320	-0.157684	-1.088565	-2.185943	-0.814968	-0.525490	1.168583	-1.428453	0.368751	0.578678	-1.098861	-0.621011	1.967392	1.978699	1.444963	-0.888840	-1.469453	-0.633005	0.060793	-0.273706	2.122173	-0.248595	-0.007071
1.000000	-0.239973	0.087184	-0.152809	0.432320	0.317004	-1.175480	-0.974941	0.192570	0.610355	-0.018242	-0.999242	-0.100789	-0.826652	0.677035	-0.558039	-0.041387	-1.075820	-0.198109	-0.336133	1.445141	-1.160055	1.439477	0.911918	0.307465	0.373707	2.066969	-1.215945	0.387148	-0.042645	-0.789957	-0.504488	-0.876809	-0.532453	-0.586520	1.302383	1.746266	1.432605	-0.714836	1.561496	-1.809570	-0.484402	-0.053039	-0.056281	-1.184902	-1.842668	-0.709117	-0.340598	1.448016	-1.347164	0.506609	0.247141	-1.085352	-0.456172	2.092633	2.061039	1.460609	-0.660320	-1.057246	-0.600711	0.192852	-0.523734	2.092512	-0.678805	0.001469
1.000000	-0.209825	0.208710	-0.417809	0.734844	0.253951	-1.209128	-0.899158	-0.286148	0.222464	0.120429	-0.886505	-0.166060	-0.901462	0.684989	-0.460852	-0.062098	-1.122027	-0.206423	-0.312210	1.309525	-1.270011	1.604205	0.723910	0.477153	0.555645	2.038650	-0.975896	0.300956	-0.045967	-0.935653	-0.411787	-0.701568	-0.556598	-0.877571	1.699120	1.893489	1.913825	-1.033967	1.468413	-1.640227	-0.653943	0.116563	0.044639	-1.168238	-1.891514	-0.871577	-0.265068	1.285426	-1.383281	0.520437	0.632221	-1.026691	-0.398287	1.973792	1.914000	1.578803	-0.842301	-1.481306	-0.526402	0.142861	-0.429891	1.953396	-0.362213	0.225322
1.000000	-0.203714	0.136098	-0.322889	0.541090	0.381940	-1.263757	-0.937433	0.160631	0.748690	0.187234	-0.915967	-0.085423	-0.942786	0.522382	-0.682186	-0.126778	-0.979335	-0.373525	-0.246533	1.524940	-1.211799	1.371667	0.775529	0.333315	0.570842	2.146876	-1.105641	0.026261	-0.156448	-0.661312	-0.478271	-0.896243	-0.631701	-0.599217	1.616595	1.901170	1.662201	-0.943580	1.552758	-2.127105	-0.645975	-0.071186	-0.198217	-1.331498	-2.244518	-0.793092	-0.465701	1.310972	-1.506961	0.518041	0.595492	-1.123833	-0.626266	2.091745	1.785443	1.532806	-0.784464	-1.403080	-0.565830	0.095843	-0.466747	2.325536	-0.315735	0.113889
1.000000	-0.222326	-0.074520	-0.285018	0.421098	0.239104	-1.000487	-0.971904	-0.122283	0.596861	0.129197	-0.991083	-0.024318	-0.994114	0.367659	-0.441067	-0.119693	-1.089437	-0.351427	-0.041354	1.658622	-1.257082	1.586896	0.722553	0.320247	0.429726	2.210266	-1.110348	0.293419	-0.092664	-0.544154	-0.557213	-0.796535	-0.655817	-0.619374	1.652081	1.931150	1.635593	-1.019540	1.397586	-2.041715	-0.413717	-0.017869	-0.030028	-1.286726	-2.012649	-0.722652	-0.455318	1.294505	-1.306739	0.573814	0.545606	-0.939875	-0.482633	1.813162	1.697158	1.528288	-0.931119	-1.316460	-0.556604	0.479120	-0.536629	2.105256	-0.499867	-0.119981
1.000000	-0.228794	0.001754	-0.161813	0.522585	0.487593	-1.104921	-0.923690	0.030415	0.724768	-0.024456	-1.168623	-0.176361	-0.911540	0.587901	-0.389030	-0.023692	-1.335470	-0.122611	-0.227331	1.628089	-1.117645	1.392649	1.254008	0.390399	0.459710	1.997788	-0.964327	0.337381	-0.033919	-0.673956	-0.587266	-1.125214	-0.639081	-0.580863	1.290063	1.817171	1.163736	-0.625306	1.482135	-2.100484	-0.299339	0.184946	-0.107470	-1.436708	-2.181732	-0.758256	-0.487379	1.370665	-1.762877	0.477685	0.656175	-1.025073	-0.572526	2.114466	1.710829	1.369948	-0.678538	-1.383167	-0.673587	0.096409	-0.525240	1.999569	-0.545542	0.201887
1.000000	-0.219492	0.245337	-0.201783	0.480122	0.427379	-1.183247	-0.985043	0.040132	0.413518	0.019299	-1.056958	-0.289848	-0.927618	0.598354	-0.444952	-0.039990	-1.174611	-0.121184	-0.256843	1.530895	-1.129030	1.229185	0.787244	0.356304	0.265290	1.933564	-1.109346	0.418053	-0.182811	-0.721047	-0.395008	-0.790791	-0.766943	-0.766810	1.374548	1.704666	1.637032	-0.916187	1.575117	-1.810876	-0.640341	0.067417	-0.146152	-1.052993	-2.076220	-0.827456	-0.514209	1.094900	-1.419327	0.298164	0.762204	-1.264334	-0.397893	2.153826	1.994649	1.481189	-0.603629	-1.551467	-0.491197	0.192927	-0.506688	2.186279	-0.439878	0.009623
1.000000	-0.207892	0.211070	-0.116475	0.682659	0.383772	-1.114135	-0.729526	-0.303824	0.501582	0.088765	-0.901316	-0.098244	-1.053259	0.458569	-0.500735	-0.106990	-1.197190	-0.210058	-0.032979	1.549649	-1.063782	1.352606	0.854540	0.754545	0.397902	1.730865	-1.047651	0.382917	0.160782	-0.653128	-0.367457	-0.680225	-0.554400	-0.648934	1.648480	1.675614	1.691372	-1.061665	1.496957	-1.576781	-0.509880	0.204982	-0.198126	-1.109709	-2.004137	-0.546540	-0.393310	1.132115	-1.408389	0.769638	0.545402	-1.222539	-0.591135	2.066860	1.710926	1.426380	-0.950177	-1.044087	-0.576416	0.075731	-0.079741	1.999878	-0.287841	0.087848
1.000000	-0.242375	-0.355559	-0.231820	0.349915	0.466073	-1.277528	-0.760812	0.316093	0.552489	-0.066448	-1.352258	0.008339	-0.870682	0.672038	-0.374910	-0.216540	-1.336639	-0.485878	-0.426195	1.731720	-1.271347	1.331907	0.995557	0.487737	0.600422	2.252087	-1.205658	0.286391	-0.153089	-0.772462	-0.139054	-0.886565	-0.749915	-0.603745	1.543354	1.815707	1.524767	-0.619665	1.600481	-2.286908	-0.656919	0.037562	-0.324302	-1.191188	-2.224699	-0.919641	-0.412540	1.246916	-1.597476	0.577367	0.569986	-1.194823	-0.573486	2.316764	1.812486	1.500176	-0.850057	-1.147911	-0.595522	-0.083614	-0.223418	2.225438	-0.378038	0.030809
1.000000	-0.233466	0.059915	-0.247736	0.468926	0.503968	-1.031096	-0.854112	-0.217160	0.561349	0.239635	-1.076690	-0.235852	-0.779120	0.445186	-0.392422	-0.171062	-1.150885	-0.387344	-0.208629	1.618088	-1.271693	1.340485	1.032997	0.476450	0.448902	1.897701	-1.025112	0.257416	0.000822	-0.721561	-0.480375	-0.887001	-0.601655	-0.664026	1.486181	1.833198	1.711462	-0.933908	1.452466	-1.957524	-0.516253	-0.125889	-0.143387	-1.217175	-2.101632	-0.755117	-0.473117	1.350057	-1.411446	0.735257	0.425404	-1.245589	-0.671195	2.027611	1.788520	1.553995	-0.840411	-1.200805	-0.571709	0.209691	-0.417951	2.225833	-0.559613	-0.057642
1.000000	-0.219342	0.205332	-0.266445	0.391990	0.514456	-1.180793	-0.989125	-0.049352	0.406211	0.193959	-0.796880	0.059325	-0.709590	0.697845	-0.482246	-0.171062	-1.150737	-0.394020	-0.250981	1.564552	-0.974050	1.307634	0.889196	0.376721	0.460502	1.883698	-0.915885	0.143045	-0.068723	-0.695678	-0.526419	-0.961993	-0.670555	-0.630812	1.617399	1.835808	1.690314	-1.022033	1.520585	-1.932186	-0.600585	-0.093475	-0.175078	-1.163040	-2.121695	-0.934692	-0.373051	1.306306	-1.369541	0.476995	0.505155	-1.052855	-0.362505	2.023638	1.842310	1.583702	-0.705580	-1.443206	-0.504866	0.222901	-0.404771	2.034356	-0.273394	0.097555
1.000000	-0.227540	0.082282	-0.135857	0.207429	0.159004	-1.311424	-0.774246	-0.004126	0.547072	0.035882	-1.183832	-0.084884	-1.078992	0.644031	-0.408130	-0.314027	-1.068851	-0.469257	-0.194735	1.658472	-1.017294	1.332660	0.843354	0.600170	0.325190	1.878803	-0.825205	0.293611	-0.194584	-0.979327	-0.331590	-0.785385	-0.630458	-0.470422	1.458698	1.910867	1.713126	-0.843379	1.439130	-2.131578	-0.407447	-0.051176	-0.203592	-1.108327	-2.179917	-0.784615	-0.599447	1.320118	-1.518066	0.628389	0.648567	-1.056178	-0.690350	1.901085	1.711983	1.550896	-0.726532	-1.230122	-0.607226	0.186321	-0.392694	2.315878	-0.507052	0.033195
1.000000	-0.215418	0.199286	-0.302814	0.419971	0.348023	-0.947841	-0.629787	-0.092040	0.452160	0.264519	-1.131869	0.054559	-0.886506	0.690141	-0.458493	-0.225530	-1.008442	-0.379925	-0.179139	1.496685	-1.059964	1.316564	0.685498	0.364823	0.363962	1.836543	-0.975881	0.186693	-0.326517	-0.940051	-0.537545	-0.932049	-0.489408	-0.652161	1.400508	1.805474	1.620953	-0.831133	1.530202	-2.009186	-0.465474	-0.003846	0.036082	-1.136459	-2.282667	-0.729866	-0.687758	1.332985	-1.462228	0.478287	0.329841	-0.908287	-0.693907	1.564091	2.043601	1.481291	-0.877480	-1.269134	-0.572226	0.162871	-0.267879	2.315531	-0.303316	0.081084
1.000000	-0.225879	0.145739	-0.377567	0.424223	0.466939	-1.332995	-1.018110	-0.049815	0.391310	0.322508	-0.988358	0.000899	-1.091282	0.665223	-0.577336	-0.259236	-1.190838	-0.259605	-0.019666	1.557771	-1.079457	1.537597	0.880278	0.546860	0.488332	1.784953	-1.049278	0.088307	-0.125147	-0.740106	-0.564649	-0.782246	-0.639288	-0.610211	1.594735	1.828334	1.812003	-0.990899	1.690816	-1.942290	-0.660148	-0.082329	0.019486	-1.443793	-2.157895	-0.971159	-0.514943	1.114944	-1.513476	0.472901	0.524218	-1.011363	-0.670734	1.934749	1.936820	1.626597	-0.923985	-1.200995	-0.423207	0.275261	-0.439010	2.123804	-0.332344	0.060410
1.000000	-0.215186	0.287268	-0.273941	0.267149	0.399705	-1.200410	-0.708360	-0.012657	0.309358	0.065611	-0.989985	0.120908	-0.948707	0.734944	-0.764667	-0.263751	-1.127531	-0.248383	-0.339561	1.688186	-1.158435	1.462431	0.808862	0.411665	0.278418	1.650220	-0.980238	0.383810	-0.059682	-0.717450	-0.528496	-0.772046	-0.581538	-0.715414	1.565013	1.767510	1.706705	-1.063939	1.595517	-1.651492	-0.464697	0.122914	-0.111075	-1.108437	-1.983326	-0.714079	-0.342831	1.226531	-1.437747	0.743132	0.358224	-1.131406	-0.703782	2.063973	1.749243	1.531395	-0.852519	-0.987366	-0.640061	0.192707	-0.438569	2.115343	-0.237393	-0.106605
